Part_id,Sc_id,Answer,endpupilsize,maxpupilsize,maxpupilvelocity,meanpupilsize,meanpupilvelocity,minpupilsize,minpupilvelocity,startpupilsize,stddevpupilsize,stddevpupilvelocity
P24_06,seg17,1,2.9755000000000003,3.644,5.205643950765536e-05,2.9482845010615693,1.56015115311219e-06,1.839,0.0,2.765,0.2060534008155609,3.176556707472576e-06
P24_06,seg18,1,2.748,3.3515,4.83338336835785e-05,2.914305902383658,1.1810552021276728e-06,1.998,0.0,2.949,0.1565854374299291,2.488995427669496e-06
P24_07,seg1,1,3.1655,3.954,7.394175923146203e-05,3.2498026969481875,1.383135264045872e-06,1.8365,0.0,3.424,0.1706666962242713,3.7705097895797818e-06
P24_07,seg2,1,3.5635000000000003,4.2755,7.394175923146203e-05,3.3300255681818185,1.5202349072049214e-06,1.8365,0.0,3.2795,0.2425615611153917,3.4915094025926863e-06
P24_07,seg3,1,3.155,3.818,5.433803662563796e-05,3.078837904360056,1.319899535616467e-06,1.833,0.0,3.165,0.1516323400981988,2.9385428671642343e-06
P24_07,seg4,0,3.0085,3.727,4.299009306514559e-05,3.142314375436148,1.9547063242734288e-06,2.059,0.0,3.6,0.1927861792518358,3.266367233998091e-06
P24_07,seg5,0,3.3005,3.4559999999999995,4.299009306514559e-05,2.9700945290858765,1.5474223030985397e-06,2.059,0.0,3.023,0.1863664707834533,2.933267885715316e-06
P24_07,seg6,1,3.2485,3.7935,1.723206244371062e-05,3.065992597577391,9.560675555752535e-07,2.555,0.0,2.841,0.2490282804360818,1.6209013141751695e-06
P24_07,seg7,1,3.176,4.173,7.811468027619335e-05,3.3136630811936176,1.4925211534110838e-06,0.96,0.0,3.1455,0.2627517287393169,3.1055886539147843e-06
P24_07,seg8,1,3.245,4.173,7.811468027619335e-05,3.305429755043234,1.838286846055884e-06,0.96,0.0,3.4345,0.2755948405735658,3.599171548730866e-06
P24_07,seg9,1,3.2535,4.218500000000001,7.811468027619335e-05,3.4026882309941526,1.78378411134451e-06,0.96,0.0,3.3845,0.2913698127783274,3.883876406286935e-06
P24_07,seg10,0,3.387,4.218500000000001,4.065089467995677e-05,3.4476933427762044,1.598063141999852e-06,1.825,0.0,3.456,0.2583249986015603,2.668869939701757e-06
P24_07,seg11,0,3.515,3.763,4.070849594716301e-05,3.410633608815429,1.4737004886902944e-06,2.107,0.0,3.661,0.1414870019816857,2.750026988188719e-06
P24_07,seg12,0,2.984,3.85,4.5842089462623866e-05,3.3347519110493407,1.6282915352183662e-06,2.05,0.0,3.349,0.2220201361205944,3.0713951496410955e-06
P24_07,seg13,1,3.2945,4.3355,5.289702791954367e-05,3.1632584745762684,1.662076811703625e-06,1.634,0.0,2.9925,0.5500280111070127,3.7821451604431567e-06
P24_07,seg14,1,2.8685,4.3355,5.289702791954367e-05,3.276755763688754,1.6497326789949436e-06,1.634,0.0,2.614,0.4728634823011147,3.857624439659131e-06
P24_07,seg15,0,2.6035,3.395,5.367757430201142e-05,2.862826813655762,1.6556825956188803e-06,1.751,0.0,3.341,0.2028614564646282,3.3564317578565088e-06
P24_07,seg16,0,2.644,3.7865,3.413389372560794e-05,2.9334764216366187,9.20814271905929e-07,1.771,0.0,3.7865,0.3499205686592441,2.071639299693802e-06
P24_07,seg17,0,2.639,3.3425,3.0383091149273463e-05,2.7750567857142894,1.1756254217665026e-06,1.771,0.0,2.903,0.1679961945932396,2.6029755704942725e-06
P24_07,seg18,0,3.367,3.493,5.398102557944038e-05,2.742235359525578,1.742762265601206e-06,1.538,0.0,2.758,0.2160560712119197,3.599209993516931e-06
P24_08,seg1,0,3.188,3.679,6.094631920259398e-05,2.963760855043416,5.355079977994384e-07,1.71,0.0,2.9185,0.2726368264960461,1.7570350346627676e-06
P24_08,seg2,0,3.0075000000000003,3.679,6.094631920259398e-05,3.0121334902488224,7.02629561475648e-07,1.71,0.0,2.541,0.2487204147608979,2.3747555340413547e-06
P24_08,seg3,0,2.7575000000000003,3.3925,2.960072050435304e-05,2.949887850467287,5.061084552048945e-07,2.125,0.0,3.1205,0.1593924224293871,1.47284982308955e-06
P24_08,seg4,0,2.678,3.0775,3.752626838787151e-05,2.777696249162757,6.38073004767264e-07,1.509,0.0,2.9055,0.1218661007584633,1.707312025859483e-06
P24_08,seg5,0,3.4255,3.4345,3.752626838787151e-05,2.8127226301735644,6.303925679730675e-07,1.509,0.0,2.997,0.2106942360961487,1.82602950679956e-06
P24_08,seg6,1,2.492,3.5005,2.461723206244372e-05,2.9118924766977354,5.404701353837561e-07,2.309,0.0,2.6555,0.2497491338058387,1.2577999436509054e-06
P24_08,seg7,1,2.7445000000000004,3.5005,4.24822865377687e-05,2.8507682518419246,6.038139365881368e-07,2.1645,0.0,3.128,0.3197395071351275,1.6142783633847532e-06
P24_08,seg8,1,2.7075,3.443,4.551459108922781e-05,2.754697588747487,6.89733921501896e-07,1.799,0.0,3.028,0.2480232150869431,2.202297797890132e-06
P24_08,seg9,1,2.4955,3.443,4.551459108922781e-05,2.635447332883185,7.345921042461651e-07,1.783,0.0,3.105,0.1882671619038427,2.488606764924441e-06
P24_08,seg10,1,3.0935,3.419,2.194667947640206e-05,3.030950033311127,4.696050056151738e-07,2.2685,0.0,2.729,0.1704342771715797,1.0200391959752383e-06
P24_08,seg11,0,2.628,3.419,6.556589612728911e-05,3.034991327551704,4.740271633781471e-07,1.213,0.0,3.0025,0.1986991613817664,2.0129452145362567e-06
P24_08,seg12,0,2.789,3.113,6.607625337736414e-05,2.842027203856748,6.206321708101881e-07,1.7075,0.0,2.729,0.1287609848925312,2.087581150589803e-06
P24_08,seg13,0,2.7275,3.1745,4.29326287978864e-05,2.7425720108695666,5.713132232701419e-07,1.696,0.0,2.8475,0.194993379355348,1.8301566218474083e-06
P24_08,seg14,0,2.7555,3.1745,4.29326287978864e-05,2.7524269204622707,6.149303557678737e-07,1.696,0.0,2.6725,0.189157108860912,1.8760420614547984e-06
P24_08,seg15,1,2.7495000000000003,3.0010000000000003,8.946799567671431e-06,2.718739333333329,4.147543929732559e-07,2.44,0.0,2.7825,0.1069019008116958,6.020947048419465e-07
P24_08,seg16,0,2.4785000000000004,3.4755000000000003,5.595917141999402e-05,2.798903040540539,6.163384300475033e-07,1.393,0.0,2.7350000000000003,0.286074381260306,2.299541554103301e-06
P24_08,seg17,1,2.7365,3.4755000000000003,3.803662563794655e-05,2.763023986486488,5.923020959487638e-07,1.393,0.0,2.5965,0.2836734049485513,1.6989628140890532e-06
P24_08,seg18,1,2.6245,2.9955,3.821675172620835e-05,2.6757987231182785,5.942823774385294e-07,1.443,0.0,2.5315000000000003,0.1536821024486222,1.933769698173267e-06
P24_09,seg1,1,3.447,4.206,4.887421194836384e-05,3.498730021598272,1.1524512223830563e-06,2.369,0.0,4.164,0.2287080506634383,2.801405362124027e-06
P24_09,seg2,0,3.834,4.162,4.887421194836384e-05,3.5491006528835696,1.1386866792390374e-06,2.369,0.0,3.5615,0.2123530080859376,2.817252521274305e-06
P24_09,seg3,1,3.4995000000000003,4.2285,1.774241969378563e-05,3.6469166666666646,9.226307914808677e-07,3.233,0.0,3.5925,0.2168651131012872,1.557135029232886e-06
P24_09,seg4,0,3.317,4.105,4.629240468327829e-05,3.534538872691935,1.083583774278954e-06,2.747,0.0,3.614,0.242390615638685,2.48922410111362e-06
P24_09,seg5,1,3.0955,3.929,7.883991833793683e-05,3.21387687969925,1.1176728050114684e-06,1.603,0.0,2.9985,0.2294902858728868,4.220516536497475e-06
P24_09,seg6,1,3.861,3.9895,3.158210747523265e-05,3.371458188153309,1.1543111312581896e-06,2.248,0.0,3.337,0.2519081576472012,2.611094811456269e-06
P24_09,seg7,0,3.478,3.9895,2.8940258180726493e-05,3.4241862068965503,1.0574943502347036e-06,2.451,0.0,3.498,0.2094172289386391,2.086874546194395e-06
P24_09,seg8,1,2.8485,3.9895,3.440614867299147e-05,3.3475336091003047,9.170210479977204e-07,2.415,0.0,3.557,0.2332657077935076,2.007456092832825e-06
P24_09,seg9,1,3.253,3.81,4.608225758030624e-05,3.104573729863693,1.4456041725966958e-06,1.966,0.0,3.522,0.3068720824972842,3.7298838753913526e-06
P24_09,seg10,1,3.002,3.576,4.608225758030624e-05,3.133370873786401,1.1293807040179006e-06,2.112,0.0,2.112,0.2205579302781137,3.304002090907369e-06
P24_09,seg11,0,3.734,3.7495,3.545694727993275e-05,3.2472598784194555,1.0188203698743578e-06,2.422,0.0,2.866,0.2407129319536479,2.517992842153113e-06
P24_09,seg12,0,2.795,3.617,5.3977784449114365e-05,3.130249378624692,8.276275064471081e-07,1.608,0.0,3.0435,0.1918225678671462,2.60672712059748e-06
